Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CompRatio,SatisfactionScore,WorkLifeFlag,IncomePerYearExp
24,2,1353,2,3,2,4,1,0,33,3,2,7,3,1,4999,17519,0,0,21,4,1,1,4,2,2,3,2,0,2,0.8687114432183508,1.6666666666666667,1,999.8
32,2,267,1,29,4,1,3,0,49,2,1,2,2,2,2837,15919,1,0,13,3,3,0,6,3,3,6,2,4,1,0.6486053955189758,2.6666666666666665,0,405.2857142857143
39,0,105,1,9,3,1,4,1,87,3,5,3,4,2,19431,15302,2,0,13,3,3,0,21,3,2,6,0,1,3,4.44238683127572,3.6666666666666665,1,883.2272727272727
41,2,1206,2,23,2,1,4,1,80,3,3,7,3,2,7082,11591,3,1,16,3,4,0,21,2,3,2,0,0,2,1.2306890259796681,3.6666666666666665,0,321.90909090909093
46,2,1450,1,15,2,1,4,1,52,3,5,5,2,1,19081,10849,5,0,11,3,1,1,25,2,3,4,2,0,3,4.362368541380887,2.3333333333333335,0,733.8846153846154
29,2,318,1,8,4,4,2,1,77,1,1,2,1,1,2119,4759,1,1,11,3,4,0,7,4,2,7,7,0,7,0.484453589391861,2.3333333333333335,1,264.875
31,1,534,1,20,3,1,1,1,66,3,3,0,3,1,9824,22908,3,0,12,3,1,0,12,2,3,1,0,0,0,2.2459990855052583,1.6666666666666667,0,755.6923076923077
47,2,571,2,14,3,3,3,0,78,3,2,7,3,1,4591,24200,3,1,17,3,3,1,11,4,2,5,4,1,2,0.7978104092449387,3.0,1,382.5833333333333
28,2,890,1,2,4,3,3,1,46,3,1,6,3,2,4382,16374,6,0,17,3,4,0,5,3,2,2,2,2,1,1.0018289894833106,3.3333333333333335,1,730.3333333333334
44,0,489,1,23,3,3,2,1,67,3,2,2,2,1,2042,25043,4,0,12,3,3,1,17,3,4,3,2,1,2,0.46684956561499774,2.3333333333333335,0,113.44444444444444
39,2,1122,1,6,3,3,4,1,70,3,1,2,1,1,2404,4303,7,1,21,4,4,0,8,2,1,2,2,2,2,0.5496113397347965,3.0,1,267.1111111111111
30,0,829,1,1,1,1,3,1,88,2,3,4,3,2,8474,20925,1,0,22,4,3,0,12,2,3,11,8,5,8,1.9373571101966163,3.0,0,651.8461538461538
59,2,818,0,6,2,3,2,1,52,3,1,1,3,1,2267,25657,8,0,17,3,4,0,7,2,2,2,2,2,2,0.5833762223365929,3.0,1,283.375
28,2,895,1,15,2,1,1,1,50,3,1,2,3,0,2207,22482,1,0,16,3,4,1,4,5,2,4,2,2,2,0.5045724737082762,2.6666666666666665,1,441.4
39,0,439,1,9,3,1,3,1,70,3,2,2,2,2,6782,8770,9,0,15,3,3,0,9,2,2,5,4,0,3,1.5505258344764519,2.6666666666666665,1,678.2
50,2,316,2,8,4,2,4,1,54,3,1,8,2,1,3875,9983,7,0,15,3,4,1,4,2,3,2,2,2,2,0.6733860457033626,3.3333333333333335,0,775.0
44,2,1448,2,28,3,3,4,0,53,4,4,7,4,1,13320,11737,3,1,18,3,3,1,23,2,3,12,11,11,11,2.3147102267790425,3.6666666666666665,0,555.0
33,1,827,1,29,4,3,1,0,54,2,2,6,3,2,4508,3129,1,0,22,4,2,0,14,4,3,13,7,3,8,1.0306355738454505,2.0,0,300.53333333333336
50,2,1452,1,11,3,1,3,0,53,3,5,3,2,2,19926,17053,3,0,15,3,2,0,21,5,3,5,4,4,4,4.555555555555555,2.3333333333333335,0,905.7272727272727
19,1,602,2,1,1,5,3,0,100,1,1,8,1,2,2325,20989,0,0,21,4,1,0,1,5,4,0,0,0,0,0.40403162742201754,1.6666666666666667,0,1162.5
42,2,319,1,24,3,3,4,1,56,3,3,4,1,1,7406,6950,1,1,21,4,4,1,10,5,2,10,9,5,8,1.6931870141746685,3.0,1,673.2727272727273
38,2,1245,2,14,3,1,3,1,80,3,2,7,2,1,9924,12355,0,0,11,3,4,1,10,3,3,9,8,7,7,1.724563385176818,3.0,0,902.1818181818181
50,2,854,2,1,4,3,4,0,68,3,5,3,4,0,19517,24118,3,0,11,3,3,1,32,3,2,7,0,0,6,3.391606568772265,3.6666666666666665,1,591.4242424242424
23,2,650,1,9,1,3,2,1,37,3,1,2,1,1,2500,4344,1,0,14,3,4,1,5,2,4,4,3,0,2,0.5715592135345222,2.3333333333333335,0,416.6666666666667
29,2,1176,2,3,2,3,2,0,62,3,2,7,3,1,5561,3487,1,0,14,3,1,1,6,5,2,6,0,1,2,0.966374141975845,2.0,1,794.4285714285714
31,2,1154,2,2,2,1,1,1,54,3,1,8,3,1,3067,6393,0,0,19,3,3,1,3,1,3,2,2,1,2,0.5329741941089582,2.3333333333333335,0,766.75
33,2,924,1,2,3,3,3,1,78,3,1,2,4,2,2496,6670,4,0,11,3,4,0,7,3,3,1,1,0,0,0.5706447187928669,3.6666666666666665,0,312.0
29,1,574,1,20,1,3,4,1,40,3,1,2,4,1,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10,0.8715134887974394,3.3333333333333335,0,317.6666666666667
29,2,469,2,10,3,3,3,1,42,2,2,7,3,2,5869,23413,9,0,11,3,3,0,8,2,3,5,2,1,4,1.019897471544009,3.0,0,652.1111111111111
45,2,1316,1,29,3,3,3,1,83,3,1,6,4,2,3452,9752,5,0,13,3,2,0,9,2,2,6,5,0,3,0.7892089620484682,3.0,1,345.2
45,2,252,1,1,3,4,3,1,70,4,5,3,4,1,19202,15970,0,0,11,3,3,1,25,2,3,24,0,1,7,4.390032007315958,3.3333333333333335,0,738.5384615384615
36,1,1302,1,6,4,1,1,1,80,4,2,2,1,1,5562,19711,3,1,13,3,4,1,9,3,3,3,2,0,2,1.271604938271605,2.0,0,556.2
37,2,1115,1,1,4,1,1,1,51,2,2,4,3,0,5993,2689,1,0,18,3,3,1,7,2,4,7,5,0,7,1.3701417466849566,2.3333333333333335,0,749.125
32,2,1259,1,2,4,1,4,1,95,3,1,2,2,2,1393,24852,1,0,12,3,1,0,1,2,3,1,0,0,0,0.3184727937814358,2.3333333333333335,0,696.5
24,1,381,1,9,3,3,2,1,89,3,1,2,1,2,3172,16998,2,1,11,3,3,0,4,2,2,0,0,0,0,0.7251943301326017,2.0,1,634.4
28,2,1117,1,8,2,1,4,0,66,3,1,6,4,2,3310,4488,1,0,21,4,4,0,5,3,3,5,3,0,2,0.7567443987197073,4.0,0,551.6666666666666
34,0,967,1,16,4,5,4,1,85,1,1,6,1,1,2307,14460,1,1,23,4,2,1,5,2,3,5,2,3,0,0.5274348422496571,2.3333333333333335,0,384.5
29,2,598,1,9,3,1,3,1,91,4,1,6,3,1,2451,22376,6,0,18,3,1,2,5,2,2,1,0,0,0,0.5603566529492455,2.3333333333333335,1,408.5
45,2,788,0,24,4,3,2,1,36,3,1,1,2,2,2177,8318,1,0,16,3,1,0,6,3,3,6,3,0,4,0.5602161605764282,1.6666666666666667,0,311.0
30,0,879,1,9,2,3,3,0,72,3,2,4,3,2,4695,12858,7,1,18,3,3,0,10,3,3,8,4,1,7,1.0733882030178326,3.0,0,426.8181818181818
24,2,813,1,1,3,3,2,1,61,3,1,6,4,1,2293,3020,2,1,16,3,1,1,6,2,2,2,0,2,0,0.5242341106538637,2.3333333333333335,1,327.57142857142856
31,2,408,1,9,4,1,3,1,42,2,1,6,2,2,2657,7551,0,1,16,3,4,0,3,5,3,2,2,2,2,0.6074531321444901,3.0,0,664.25
54,2,1147,2,3,3,2,4,0,52,3,2,7,1,1,5940,17011,2,0,14,3,4,1,16,4,3,6,2,0,5,1.032235641671735,3.0,0,349.4117647058824
37,2,228,2,6,4,3,3,1,98,3,2,7,4,1,6502,22825,4,0,14,3,2,1,7,5,4,5,4,0,1,1.1298983404292293,3.0,0,812.75
35,2,464,1,4,2,4,3,1,75,3,1,2,4,0,1951,10910,1,0,12,3,3,1,1,3,3,1,0,0,0,0.4460448102423411,3.3333333333333335,0,975.5
60,2,370,1,1,4,3,3,1,92,1,3,0,4,0,10883,20467,3,0,20,4,3,1,19,2,4,1,0,0,0,2.488111568358482,3.3333333333333335,0,544.15
36,2,917,1,6,4,1,3,1,60,1,1,2,3,0,2741,6865,1,0,14,3,3,1,7,4,3,7,7,1,7,0.6266575217192502,3.0,0,342.625
39,2,722,2,24,1,2,2,0,60,2,4,7,4,1,12031,8828,0,0,11,3,1,1,21,2,2,20,9,9,6,2.090711616995395,2.3333333333333335,1,546.8636363636364
29,2,153,1,15,2,1,4,0,49,2,2,2,3,2,4193,12682,0,1,12,3,4,0,10,3,3,9,5,0,8,0.9586191129401006,3.6666666666666665,0,381.1818181818182
27,2,1115,1,3,4,3,1,1,54,2,1,6,4,2,2045,15174,0,0,13,3,4,0,5,0,3,4,2,1,1,0.46753543667123915,3.0,0,340.8333333333333
38,2,770,2,10,4,2,3,1,73,2,3,7,3,0,8740,5569,0,1,14,3,2,2,9,2,3,8,7,2,7,1.518811365018681,2.6666666666666665,0,874.0
42,1,458,1,26,5,3,1,0,60,3,3,5,1,1,13191,23281,3,1,17,3,3,0,20,6,3,1,0,0,0,3.015775034293553,1.6666666666666667,0,628.1428571428571
59,2,1324,1,3,3,3,3,0,81,4,1,2,1,1,2670,9964,4,1,20,4,1,3,12,3,2,1,0,0,0,0.6104252400548696,1.6666666666666667,1,205.3846153846154
42,2,469,1,2,2,3,4,1,35,3,4,3,1,1,17665,14399,0,0,17,3,4,1,23,3,3,22,6,13,7,4.038637402834934,3.0,0,736.0416666666666
26,2,1330,1,21,3,3,1,1,37,3,1,2,3,0,2377,19373,1,0,20,4,3,1,1,0,2,1,1,0,0,0.5434385002286237,2.3333333333333335,1,1188.5
41,2,483,1,6,3,3,4,1,95,2,2,4,2,2,6032,10110,6,1,15,3,4,0,8,3,3,5,4,1,2,1.379058070416095,3.3333333333333335,0,670.2222222222222
35,2,144,1,22,3,1,4,1,46,1,1,2,3,2,4230,19225,0,0,15,3,3,0,6,2,3,5,4,4,3,0.9670781893004116,3.3333333333333335,0,604.2857142857143
57,2,593,1,1,4,3,4,1,88,3,2,0,3,1,6755,2967,2,0,11,3,3,0,15,2,3,3,2,1,2,1.544352994970279,3.3333333333333335,0,422.1875
31,2,1062,1,24,3,3,3,0,96,2,2,0,1,2,6812,17198,1,0,19,3,2,0,10,2,3,10,9,1,8,1.557384545038866,2.0,0,619.2727272727273
59,0,1420,0,2,4,0,3,0,32,2,5,3,4,1,18844,21922,9,0,21,4,4,1,30,3,3,3,2,2,2,4.849202264539372,3.6666666666666665,0,607.8709677419355
34,2,943,1,9,3,1,4,1,86,3,3,0,4,0,8500,5494,0,0,11,3,4,1,10,0,2,9,7,1,6,1.9433013260173755,4.0,1,772.7272727272727
40,2,905,1,19,2,3,3,1,99,3,2,2,4,1,2741,16523,8,1,15,3,3,1,15,2,4,7,2,3,7,0.6266575217192502,3.3333333333333335,0,171.3125
34,1,618,1,3,1,1,1,1,45,3,2,0,4,2,7756,22266,0,0,17,3,3,0,7,1,2,6,2,0,4,1.7732053040695015,2.6666666666666665,1,969.5
41,1,840,1,9,3,3,1,1,64,3,5,5,3,0,19419,3735,2,0,17,3,2,1,21,2,4,18,16,0,11,4.439643347050755,2.0,0,882.6818181818181
35,2,1204,2,4,3,5,4,1,86,3,3,7,1,2,9582,10333,0,1,22,4,1,0,9,2,3,8,7,4,7,1.6651316361108697,2.0,0,958.2
35,2,1315,1,22,3,1,2,0,71,4,3,3,2,0,11996,19100,7,0,18,3,2,1,10,6,2,7,7,6,2,2.742569730224051,2.0,1,1090.5454545454545
35,2,1219,2,18,3,3,3,0,86,3,2,7,3,1,4601,6179,1,0,16,3,2,0,5,3,3,5,2,1,0,0.7995481796854635,2.6666666666666665,0,766.8333333333334
25,0,675,1,5,2,1,2,1,85,4,2,0,1,0,4000,18384,1,0,12,3,4,2,6,2,3,6,3,1,5,0.9144947416552355,2.3333333333333335,0,571.4285714285714
49,2,1495,1,5,4,5,1,1,96,3,2,0,3,1,6651,21534,2,0,14,3,2,1,20,0,2,3,2,1,2,1.5205761316872428,2.0,1,316.7142857142857
36,2,1266,2,10,4,5,2,0,63,2,2,7,3,1,5673,6060,1,1,13,3,1,1,10,4,3,10,9,1,7,0.9858371709097228,2.0,0,515.7272727272727
26,2,471,1,24,3,5,3,1,66,1,1,2,4,2,2340,23213,1,1,18,3,2,0,1,3,1,1,0,0,0,0.5349794238683128,3.0,1,1170.0
58,2,682,2,10,4,3,4,1,37,3,4,7,3,2,13872,24409,0,0,13,3,3,0,38,1,2,37,10,1,8,2.4106351550960117,3.3333333333333335,1,355.6923076923077
27,1,1242,2,20,3,1,4,0,90,3,2,7,3,2,9981,12916,1,0,14,3,4,0,7,2,3,7,7,0,7,1.7344686766878095,3.6666666666666665,0,1247.625
42,2,603,1,7,4,3,2,0,78,4,2,6,2,1,2372,5628,6,1,16,3,4,0,18,2,3,1,0,0,0,0.5422953818015547,2.6666666666666665,0,124.84210526315789
29,2,1210,2,2,3,3,1,1,78,2,2,7,2,1,6644,3687,2,0,19,3,2,2,10,2,3,0,0,0,0,1.1545746806846815,1.6666666666666667,0,604.0
27,2,1055,1,2,4,1,1,0,47,3,2,4,4,1,4227,4658,0,0,18,3,2,1,4,2,3,3,2,2,2,0.96639231824417,2.3333333333333335,0,845.4
42,2,1128,1,13,3,3,2,1,95,4,2,0,1,1,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0,1.2661179698216736,2.0,1,503.45454545454544
30,2,413,2,7,1,2,4,1,57,3,1,8,2,2,2983,18398,0,0,14,3,1,0,4,3,3,3,2,1,2,0.5183769224085498,2.3333333333333335,0,596.6
20,2,959,1,1,3,1,4,0,83,2,1,6,2,2,2836,11757,1,0,13,3,4,0,1,0,4,1,0,0,0,0.6483767718335619,3.3333333333333335,0,1418.0
32,1,1005,1,2,2,1,4,1,79,3,1,2,4,2,3068,11864,0,0,13,3,3,0,8,2,2,7,7,3,6,0.7014174668495656,3.6666666666666665,1,340.8888888888889
21,1,251,1,10,2,1,1,0,45,2,1,2,3,2,2625,25308,1,0,20,4,3,0,2,2,1,2,2,2,2,0.6001371742112482,2.3333333333333335,1,875.0
27,1,793,2,2,1,1,4,1,43,1,2,7,4,2,5071,20392,3,0,20,4,2,0,8,3,3,6,2,0,0,0.8812233903901294,3.3333333333333335,0,563.4444444444445
18,1,1306,2,5,3,2,2,1,69,3,1,8,2,2,1878,8059,1,1,14,3,4,0,0,3,3,0,0,0,0,0.3263532887305587,2.6666666666666665,0,1878.0
18,2,230,1,3,3,1,3,1,54,3,1,2,3,2,1420,25233,1,0,13,3,3,0,0,2,3,0,0,0,0,0.3246456332876086,3.0,0,1420.0
30,2,1334,2,4,2,3,3,0,63,2,2,7,2,0,5209,19760,1,1,12,3,2,3,11,4,2,11,8,2,7,0.9052046224693718,2.3333333333333335,1,434.0833333333333
41,2,548,1,9,4,1,3,1,94,3,1,2,1,0,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4,0.5233196159122085,2.0,0,381.5
28,1,1496,2,1,3,5,1,1,92,3,1,8,3,1,2909,15747,3,0,15,3,4,1,5,3,4,3,2,1,2,0.5055174211486663,2.6666666666666665,0,484.8333333333333
30,2,852,1,1,1,1,4,1,55,2,2,2,4,1,5126,15998,1,1,12,3,3,2,10,1,2,10,8,3,0,1.1719250114311843,3.6666666666666665,1,466.0
21,2,1334,1,10,3,1,3,0,36,2,1,2,1,2,1416,17258,1,0,13,3,1,0,1,6,2,1,0,1,0,0.32373113854595337,1.6666666666666667,1,708.0
36,2,660,1,15,3,4,1,1,81,3,2,2,3,0,4834,7858,7,0,14,3,2,1,9,3,2,1,0,0,0,1.1051668952903522,2.0,1,483.4
32,1,967,2,8,3,2,2,0,43,3,3,7,4,2,8998,15589,1,0,14,3,4,0,9,2,3,9,8,3,7,1.563645842384221,3.3333333333333335,0,899.8
38,1,1391,1,10,1,3,3,1,66,3,1,6,3,1,2684,12127,0,0,17,3,2,1,3,0,2,2,1,0,2,0.613625971650663,2.6666666666666665,1,671.0
32,2,801,2,1,4,2,3,0,48,3,3,7,4,1,10422,24032,1,0,19,3,3,2,14,3,3,14,10,5,7,1.8111043531149535,3.3333333333333335,0,694.8
27,1,1297,1,5,2,1,4,0,53,3,1,2,4,2,2379,19826,0,1,14,3,3,0,6,3,2,5,4,0,2,0.5438957475994513,3.6666666666666665,1,339.85714285714283
29,2,144,2,10,1,2,4,0,39,2,2,7,2,0,8268,11866,1,1,14,3,1,2,7,2,3,7,7,1,7,1.4367886002259103,2.3333333333333335,0,1033.5
29,2,1328,1,2,3,1,3,1,76,3,1,6,2,1,2703,4956,0,0,23,4,4,1,6,3,3,5,4,0,4,0.6179698216735254,3.0,0,386.14285714285717
33,2,213,1,7,3,3,3,1,49,3,3,5,3,1,11691,25995,0,0,11,3,4,0,14,3,4,13,9,3,7,2.6728395061728394,3.3333333333333335,0,779.4
50,2,264,2,9,3,2,3,1,59,3,5,3,3,1,19331,19519,4,1,16,3,3,1,27,2,3,1,0,0,0,3.3592840385785037,3.0,0,690.3928571428571
32,2,427,1,1,3,3,1,1,33,3,2,4,4,1,6162,10877,1,1,22,4,2,1,9,3,3,9,8,7,8,1.4087791495198903,2.3333333333333335,0,616.2
36,2,1383,1,10,3,1,4,1,90,3,3,0,1,1,8321,25949,7,1,13,3,4,1,15,1,3,12,8,5,7,1.9023776863283035,3.0,0,520.0625
36,2,1351,1,26,4,1,1,1,80,3,2,0,3,1,5347,7419,6,0,14,3,2,2,10,2,2,3,2,0,2,1.222450845907636,2.0,1,486.09090909090907
38,2,322,2,7,2,3,1,0,44,4,2,7,1,0,5605,19191,1,1,24,4,3,1,8,3,3,8,0,7,7,0.9740203319141542,1.6666666666666667,0,622.7777777777778
55,2,267,2,13,4,2,1,1,85,4,4,7,3,2,13695,9277,6,1,17,3,3,0,24,2,2,19,7,3,8,2.3798766182987228,2.3333333333333335,1,547.8
30,2,201,1,5,3,5,4,0,84,3,1,6,1,0,3204,10415,5,0,14,3,4,1,8,3,3,3,2,2,2,0.7325102880658436,3.0,0,356.0
45,0,1195,1,2,2,3,1,1,65,2,4,3,4,1,16792,20462,9,0,23,4,4,1,22,1,3,20,8,11,8,3.8390489254686786,3.0,0,730.0869565217391
37,2,1107,1,14,3,1,4,0,95,3,1,2,1,0,3034,26914,1,0,12,3,3,1,18,2,2,18,7,12,17,0.6936442615454961,2.6666666666666665,1,159.68421052631578
51,2,1302,1,2,3,3,4,1,84,1,2,4,2,0,5482,16321,5,0,18,3,4,1,13,3,3,4,1,1,2,1.2533150434385003,3.3333333333333335,0,391.57142857142856
30,2,1329,2,29,4,1,3,1,61,3,2,7,1,0,4115,13192,8,0,19,3,3,3,8,3,3,4,3,0,3,0.7150925362759579,2.3333333333333335,0,457.22222222222223
29,2,121,2,27,3,2,2,0,35,3,3,7,4,1,7639,24525,1,0,22,4,4,3,10,3,2,10,4,1,9,1.3274828395168998,3.3333333333333335,1,694.4545454545455
32,2,499,2,2,1,2,3,1,36,3,2,7,2,1,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2,0.7086627856460161,2.0,1,815.6
39,2,835,1,19,4,4,4,1,41,3,2,6,4,0,3902,5141,8,0,14,3,2,3,7,2,3,2,2,2,2,0.8920896204846822,3.3333333333333335,0,487.75
37,2,1439,1,4,1,1,3,1,54,3,1,6,3,1,2996,5182,7,1,15,3,4,0,8,2,3,6,4,1,3,0.6849565614997714,3.3333333333333335,0,332.8888888888889
36,2,188,1,7,4,4,2,1,65,3,1,6,4,2,4678,23293,2,0,18,3,3,0,8,6,3,6,2,0,1,1.069501600365798,3.0,0,519.7777777777778
38,2,1333,1,1,3,5,4,0,80,3,3,5,1,1,13582,16292,1,0,13,3,2,1,15,3,3,15,12,5,11,3.105166895290352,2.3333333333333335,0,848.875
48,2,1221,2,7,3,2,3,1,96,3,2,7,1,0,5486,24795,4,0,11,3,1,3,15,3,3,2,2,2,2,0.953340863671909,1.6666666666666667,0,342.875
26,1,575,1,1,2,1,1,0,71,1,1,2,4,0,4364,5288,3,0,14,3,1,1,5,2,3,2,2,2,0,0.9977137631458619,2.0,0,727.3333333333334
33,2,931,1,14,3,3,4,0,72,3,1,6,2,1,2756,4673,1,0,13,3,4,1,8,5,3,8,7,1,6,0.6300868770004573,3.3333333333333335,0,306.22222222222223
57,2,334,1,24,2,1,3,1,83,4,3,0,4,0,9439,23402,3,1,16,3,2,1,12,2,1,5,3,1,4,2.157978966620942,3.0,1,726.0769230769231
38,1,148,1,2,3,3,4,0,42,2,1,2,2,2,2440,23826,1,0,22,4,2,0,4,3,3,4,3,3,3,0.5578417924096937,2.6666666666666665,0,488.0
42,2,1147,0,10,3,0,3,0,31,3,4,3,1,1,16799,16616,0,0,14,3,3,1,21,5,3,20,7,0,9,4.3229541945445185,2.3333333333333335,0,763.5909090909091
36,1,541,2,3,4,3,1,1,48,2,3,7,4,1,9699,7246,4,0,11,3,1,1,16,2,3,13,9,1,12,1.68546355026501,2.0,0,570.5294117647059
51,1,237,2,9,3,1,4,1,83,3,5,3,2,0,19847,19196,4,1,24,4,1,1,31,5,2,29,10,11,10,3.4489529933095837,2.3333333333333335,1,620.21875
45,1,1249,1,7,3,1,1,1,97,3,3,2,1,0,5210,20308,1,0,18,3,1,1,24,2,3,24,9,9,11,1.191129401005944,1.0,0,208.4
40,2,1322,1,2,4,1,3,1,52,2,1,6,3,2,2809,2725,2,0,14,3,4,0,8,2,3,2,2,2,2,0.6422039323273891,3.3333333333333335,0,312.1111111111111
43,2,1372,2,9,3,2,1,0,85,1,2,7,3,2,5346,9489,8,0,13,3,2,0,7,2,2,4,3,1,3,0.9290120775045616,2.0,1,668.25
35,2,1142,1,23,4,3,3,0,30,3,1,2,1,1,4014,16002,3,1,15,3,3,1,4,3,3,2,2,2,2,0.9176954732510288,2.3333333333333335,0,802.8
26,2,583,1,4,2,1,3,1,53,3,1,6,4,2,2875,9973,1,1,20,4,2,0,8,2,2,8,5,2,2,0.6572930955647005,3.0,1,319.44444444444446
31,1,163,1,24,1,5,4,0,30,3,2,4,4,2,5238,6670,2,0,20,4,4,0,9,3,2,5,4,1,4,1.1975308641975309,4.0,1,523.8
37,2,161,1,10,3,1,3,0,42,4,3,5,4,1,13744,15471,1,1,25,4,1,1,16,2,3,16,11,6,8,3.142203932327389,2.6666666666666665,0,808.4705882352941
34,2,507,2,15,2,3,3,0,66,3,2,7,1,2,6125,23553,1,0,12,3,4,0,10,6,4,10,8,9,6,1.064384394821444,2.6666666666666665,0,556.8181818181819
53,2,970,1,7,3,1,3,1,59,4,4,5,3,1,14814,13514,3,0,19,3,3,0,32,3,3,5,1,1,3,3.3868312757201644,3.0,0,448.90909090909093
40,2,611,2,7,4,3,2,1,88,3,5,3,2,2,19833,4349,1,0,14,3,2,0,21,3,2,21,8,12,8,3.446520114692849,2.0,1,901.5
47,1,1093,2,9,3,1,3,1,82,1,4,7,3,1,12936,24164,7,0,11,3,3,0,25,3,1,23,5,14,10,2.24797984186289,3.0,1,497.53846153846155
30,0,641,2,25,2,5,4,0,85,3,2,7,3,1,4736,6069,7,1,12,3,2,1,4,2,4,2,2,2,2,0.8230080806325485,3.0,0,947.2
31,2,154,2,7,4,1,2,1,41,2,1,8,3,1,2329,11737,3,0,15,3,2,0,13,2,4,7,7,5,2,0.40472673559822747,2.3333333333333335,0,166.35714285714286
52,2,621,2,3,4,2,3,1,31,2,4,3,1,1,16856,10084,1,0,11,3,1,0,34,3,4,34,6,1,16,2.929185854548614,1.6666666666666667,0,481.6
26,1,1479,1,1,3,1,3,0,84,3,2,4,2,0,6397,26767,1,0,20,4,1,1,6,6,1,6,5,1,4,1.4625057155921353,2.0,1,913.8571428571429
44,1,602,0,1,5,0,1,1,37,3,2,1,4,1,5743,10503,4,1,11,3,3,0,14,3,3,10,7,0,2,1.4778692743180648,2.6666666666666665,0,382.8666666666667
45,2,930,2,9,3,2,4,1,74,3,3,7,1,0,10761,19239,4,1,12,3,3,1,18,2,3,5,4,0,2,1.8700147710487445,2.6666666666666665,0,566.3684210526316
20,2,1097,1,11,3,3,4,0,98,2,1,6,1,2,2600,18275,1,1,15,3,1,0,1,2,3,1,0,0,0,0.594421582075903,2.0,0,1300.0
28,2,440,1,21,3,3,3,1,42,3,1,6,4,1,2713,6672,1,0,11,3,3,1,5,2,1,5,2,0,2,0.6202560585276634,3.3333333333333335,1,452.1666666666667
39,2,1498,2,21,4,1,1,1,44,2,2,7,4,1,6120,3567,3,1,12,3,4,2,8,2,4,5,4,1,4,1.0635155096011817,3.0,0,680.0
37,2,671,1,19,3,1,3,1,85,3,2,4,3,1,5768,26493,3,0,17,3,1,3,9,2,2,4,3,0,2,1.3187014174668497,2.3333333333333335,1,576.8
31,2,1112,2,5,4,1,1,0,67,3,2,7,4,1,5476,22589,1,0,11,3,1,2,10,2,3,10,0,0,2,0.9516030932313841,2.0,0,497.8181818181818
34,2,121,1,2,4,3,3,0,86,2,1,6,1,2,4381,7530,1,0,11,3,3,0,6,3,3,6,5,1,3,1.0016003657978967,2.3333333333333335,0,625.8571428571429
37,2,446,1,1,4,1,2,0,65,3,2,4,2,1,6447,15701,6,0,12,3,2,1,8,2,2,6,5,4,3,1.4739368998628257,2.0,1,716.3333333333334
28,2,640,1,1,3,5,4,1,84,3,1,6,1,2,2080,4732,2,0,11,3,2,0,5,2,2,3,2,1,2,0.47553726566072246,2.3333333333333335,1,346.6666666666667
31,2,691,1,5,4,5,3,1,86,3,1,6,4,1,4821,10077,0,1,12,3,3,1,6,4,3,5,2,0,3,1.1021947873799727,3.3333333333333335,0,688.7142857142857
50,2,1322,1,28,3,1,4,0,43,3,4,5,1,1,16880,22422,4,1,11,3,2,0,25,2,3,3,2,1,2,3.859167809785094,2.3333333333333335,0,649.2307692307693
43,1,807,1,17,3,5,3,1,38,2,1,6,3,1,2437,15587,9,1,16,3,4,1,6,4,3,1,0,0,0,0.5571559213534523,3.3333333333333335,0,348.14285714285717
27,2,1420,2,2,1,2,3,1,85,3,1,8,1,0,3041,16346,0,0,11,3,2,1,5,3,3,4,3,0,2,0.5284559909635937,2.0,0,506.8333333333333
45,2,1268,2,4,2,1,3,0,30,3,2,7,1,0,5006,6319,4,1,11,3,1,1,9,3,4,5,4,0,3,0.8699278825267183,1.6666666666666667,0,500.6
54,0,142,0,26,3,0,4,0,30,4,4,3,4,2,17328,13871,2,1,12,3,3,0,23,3,3,5,3,4,4,4.459083890890375,3.6666666666666665,0,722.0
35,2,1490,1,11,4,3,4,1,43,3,1,2,3,1,2660,20232,7,1,11,3,3,1,5,3,3,2,2,2,2,0.6081390032007316,3.3333333333333335,0,443.3333333333333
30,2,231,2,8,2,4,3,1,62,3,3,7,3,0,7264,9977,5,0,11,3,1,1,10,2,4,8,4,7,7,1.2623164479972195,2.3333333333333335,0,660.3636363636364
22,0,457,1,26,2,4,2,0,85,2,1,6,3,1,2814,10293,1,1,14,3,2,0,4,2,2,4,2,1,3,0.6433470507544582,2.3333333333333335,1,562.8
55,2,189,0,26,4,0,3,1,71,4,5,3,2,1,19636,25811,4,1,18,3,1,1,35,0,3,10,9,1,4,5.053010808028821,2.0,0,545.4444444444445
54,2,431,1,7,4,3,4,0,68,3,2,6,4,1,6854,15696,4,0,15,3,2,1,14,2,2,7,1,1,7,1.566986739826246,3.3333333333333335,1,456.93333333333334
